inchi_rea,inchikey_rea,smiles_rea,smiles_pro,RGT,SOL,CAT,ylds,reference
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,[],"['67-56-1', '7732-18-5']",['21159-94-4'],22.0,"Oxidation of 2,4-di-tert-butylphenol with hydrogen peroxide catalyzed by bis(ethylenediamine)copper(II) complexes"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,[],"['67-56-1', '7732-18-5']",['123503-36-6'],22.0,"Oxidation of 2,4-di-tert-butylphenol with hydrogen peroxide catalyzed by bis(ethylenediamine)copper(II) complexes"
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,[],"['67-56-1', '7732-18-5']",['46361-79-9'],21.0,"Oxidation of 2,4-di-tert-butylphenol with hydrogen peroxide catalyzed by bis(ethylenediamine)copper(II) complexes"
"InChI=1S/C18H19NO5/c1-23-17(21)16(11-13-7-9-15(20)10-8-13)19-18(22)24-12-14-5-3-2-4-6-14/h2-10,16,20H,11-12H2,1H3,(H,19,22)",SLLMDHBKALJDBW-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(O)cc1)NC(=O)OCc1ccccc1,COC(=O)C(Cc1ccc(O)c(-c2cc(CC(NC(=O)OCc3ccccc3)C(=O)OC)ccc2O)c1)NC(=O)OCc1ccccc1,['110-05-4'],['920-66-1'],['7705-08-0'],23.0,Synthesis of biaryl-bridged cyclic peptides via catalytic oxidative cross-coupling reactions
"InChI=1S/C18H19NO5/c1-23-17(21)16(11-13-7-9-15(20)10-8-13)19-18(22)24-12-14-5-3-2-4-6-14/h2-10,16,20H,11-12H2,1H3,(H,19,22)",SLLMDHBKALJDBW-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(O)cc1)NC(=O)OCc1ccccc1,COC(=O)C(Cc1ccc(O)c(-c2cc(CC(NC(=O)OCc3ccccc3)C(=O)OC)ccc2O)c1)NC(=O)OCc1ccccc1,"['76-05-1', '407-25-0', '7727-18-6']",['75-09-2'],[],20.0,Vanadyl trichloride
"InChI=1S/C18H19NO5/c1-23-17(21)16(11-13-7-9-15(20)10-8-13)19-18(22)24-12-14-5-3-2-4-6-14/h2-10,16,20H,11-12H2,1H3,(H,19,22)",SLLMDHBKALJDBW-UHFFFAOYSA-N,COC(=O)C(Cc1ccc(O)cc1)NC(=O)OCc1ccccc1,COC(=O)C(Cc1ccc(O)c(-c2cc(CC(NC(=O)OCc3ccccc3)C(=O)OC)ccc2O)c1)NC(=O)OCc1ccccc1,"['76-05-1', '407-25-0', '7727-18-6']",['75-09-2'],[],20.0,Synthesis of analogs of the biphenomycin antibiotics
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(O)c(-c2c(O)cc(C(C)(C)C)cc2C(C)(C)C)c(C(C)(C)C)c1,"['121-44-8', '7782-44-7']",['75-09-2'],"['2563-71-5', '14057-91-1']",37.0,"Structure, bonding, and tyrosinase-like reactivity of copper complexes coordinated by mononucleating tridentate N-O-N type ligands"
"InChI=1S/C9H12O/c1-6-4-8(3)9(10)5-7(6)2/h4-5,10H,1-3H3",VXSCPERJHPWROZ-UHFFFAOYSA-N,Cc1cc(C)c(O)cc1C,Cc1cc(C)c(O)c(-c2c(C)c(C)cc(C)c2O)c1C,[],['76-05-1'],['7588-22-9'],30.0,Highly Selective Electrosynthesis of Biphenols on Graphite Electrodes in Fluorinated Media
"InChI=1S/C9H12O/c1-6-4-8(3)9(10)5-7(6)2/h4-5,10H,1-3H3",VXSCPERJHPWROZ-UHFFFAOYSA-N,Cc1cc(C)c(O)cc1C,Cc1cc(C)c(O)c(-c2c(C)c(C)cc(C)c2O)c1C,['7588-22-9'],['920-66-1'],[],22.0,Ortho-selective phenol-coupling reaction by anodic treatment on boron-doped diamond electrode using fluorinated alcohols
"InChI=1S/C7H7ClO/c1-5-2-3-7(9)6(8)4-5/h2-4,9H,1H3",AQJFATAFTQCRGC-UHFFFAOYSA-N,Cc1ccc(O)c(Cl)c1,Cc1cc(Cl)c(O)c(-c2cc(C)cc(Cl)c2O)c1,['7588-22-9'],['920-66-1'],[],30.0,Ortho-selective phenol-coupling reaction by anodic treatment on boron-doped diamond electrode using fluorinated alcohols
"InChI=1S/C13H12O/c1-10-7-8-13(14)12(9-10)11-5-3-2-4-6-11/h2-9,14H,1H3",VMMOWSARKBKLJM-UHFFFAOYSA-N,Cc1ccc(O)c(-c2ccccc2)c1,Cc1cc(-c2ccccc2)c(O)c(-c2cc(C)cc(-c3ccccc3)c2O)c1,['7782-44-7'],['920-66-1'],"['1625-91-8', '1442433-71-7']",34.0,"Oxidative photocatalytic homo- and cross-coupling of phenols: Nonenzymatic, catalytic method for coupling tyrosine"
"InChI=1S/C8H10O/c1-2-7-3-5-8(9)6-4-7/h3-6,9H,2H2,1H3",HXDOZKJGKXYMEW-UHFFFAOYSA-N,CCc1ccc(O)cc1,CCc1ccc(O)c(-c2cc(CC)ccc2O)c1,['7782-44-7'],['96-47-9'],"['917-23-7', '2101394-82-3']",18.0,Blue-LED Synthesis of Pummerer's Ketones by Peroxidase-Lignin-Catalyzed Oxidative Coupling of Substituted Phenols
"InChI=1S/C9H12O/c1-6-4-9(10)5-7(2)8(6)3/h4-5,10H,1-3H3",FDQQNNZKEJIHMS-UHFFFAOYSA-N,Cc1cc(O)cc(C)c1C,Cc1cc(O)c(-c2c(O)cc(C)c(C)c2C)c(C)c1C,"['10025-77-1', '638-29-9']",['7732-18-5'],[],38.0,Novel polymeric compounds having tetrasubstituted benzene unit and their preparation
"InChI=1S/C14H19NO5/c1-14(2,3)20-13(19)15-11(12(17)18)8-9-4-6-10(16)7-5-9/h4-7,11,16H,8H2,1-3H3,(H,15,19)(H,17,18)",CNBUSIJNWNXLQQ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(Cc1ccc(O)cc1)C(=O)O,CC(C)(C)OC(=O)NC(Cc1ccc(O)c(-c2cc(CC(NC(=O)OC(C)(C)C)C(=O)O)ccc2O)c1)C(=O)O,"['7722-84-1', '60-24-2']",[],['9003-99-0'],38.0,"Large-scale production of N,N'-diBoc-dityrosine and dityrosine by HRP-catalyzed N-Boc-L-tyrosine oxidation and one-step chromatographic purification"
"InChI=1S/C14H19NO5/c1-14(2,3)20-13(19)15-11(12(17)18)8-9-4-6-10(16)7-5-9/h4-7,11,16H,8H2,1-3H3,(H,15,19)(H,17,18)",CNBUSIJNWNXLQQ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(Cc1ccc(O)cc1)C(=O)O,CC(C)(C)OC(=O)NC(Cc1ccc(O)c(-c2cc(CC(NC(=O)OC(C)(C)C)C(=O)O)ccc2O)c1)C(=O)O,"['60-24-2', '7722-84-1']",['7732-18-5'],[],35.0,Dityrosine compound and selective detection method of cysteine protease thereby
"InChI=1S/C14H19NO5/c1-14(2,3)20-13(19)15-11(12(17)18)8-9-4-6-10(16)7-5-9/h4-7,11,16H,8H2,1-3H3,(H,15,19)(H,17,18)",CNBUSIJNWNXLQQ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(Cc1ccc(O)cc1)C(=O)O,CC(C)(C)OC(=O)NC(Cc1ccc(O)c(-c2cc(CC(NC(=O)OC(C)(C)C)C(=O)O)ccc2O)c1)C(=O)O,"['7722-84-1', '60-24-2']",['7732-18-5'],[],35.0,Synthesis of a fluorescent and star-shaped 4-arm PEG with different functional groups at its ends
"InChI=1S/C14H19NO5/c1-14(2,3)20-13(19)15-11(12(17)18)8-9-4-6-10(16)7-5-9/h4-7,11,16H,8H2,1-3H3,(H,15,19)(H,17,18)",CNBUSIJNWNXLQQ-UHFFFAOYSA-N,CC(C)(C)OC(=O)NC(Cc1ccc(O)cc1)C(=O)O,CC(C)(C)OC(=O)NC(Cc1ccc(O)c(-c2cc(CC(NC(=O)OC(C)(C)C)C(=O)O)ccc2O)c1)C(=O)O,"['7722-84-1', '60-24-2']",[],['9003-99-0'],35.0,Synthesis of PEG hydrogel with dityrosine for multi-functionality and pH-dependent fluorescence
"InChI=1S/C10H12O4/c1-6-4-7(13-2)5-8(11)9(6)10(12)14-3/h4-5,11H,1-3H3",PFVPJOAAHSOENR-UHFFFAOYSA-N,COC(=O)c1c(C)cc(OC)cc1O,COC(=O)c1c(C)cc(OC)c(-c2c(OC)cc(C)c(C(=O)OC)c2O)c1O,['7705-08-0'],['75-09-2'],[],37.0,Dimeric orsellinic acid derivatives: valuable intermediates for natural product synthesis
"InChI=1S/C10H12O4/c1-6-4-7(13-2)5-8(11)9(6)10(12)14-3/h4-5,11H,1-3H3",PFVPJOAAHSOENR-UHFFFAOYSA-N,COC(=O)c1c(C)cc(OC)cc1O,COC(=O)c1c(C)cc(OC)c(-c2c(OC)cc(C)c(C(=O)OC)c2O)c1O,"['7631-86-9', '7705-08-0']",[],[],17.0,"A short and efficient total synthesis of the naturally occurring coumarins siderin, kotanin, isokotanin A and desertorin C"
"InChI=1S/C10H12O4/c1-6-4-7(13-2)5-8(11)9(6)10(12)14-3/h4-5,11H,1-3H3",PFVPJOAAHSOENR-UHFFFAOYSA-N,COC(=O)c1c(C)cc(OC)cc1O,COC(=O)c1c(C)cc(OC)c(-c2c(OC)cc(C)c(C(=O)OC)c2O)c1O,"['7631-86-9', '7705-08-0']",['75-09-2'],[],17.0,Unselective phenolic coupling of methyl 2-hydroxy-4-methoxy-6-methylbenzoate. A valuable tool for the total synthesis of natural product families
"InChI=1S/C10H12O4/c1-6-4-7(13-2)5-8(11)9(6)10(12)14-3/h4-5,11H,1-3H3",PFVPJOAAHSOENR-UHFFFAOYSA-N,COC(=O)c1c(C)cc(OC)cc1O,COC(=O)c1c(C)cc(OC)c(-c2c(OC)cc(C)c(C(=O)OC)c2O)c1O,['7705-08-0'],['75-09-2'],[],24.0,Dimeric orsellinic acid derivatives: valuable intermediates for natural product synthesis
"InChI=1S/C17H27NO3/c1-3-4-5-6-7-8-9-17(20)18-13-14-10-11-15(19)16(12-14)21-2/h10-12,19H,3-9,13H2,1-2H3,(H,18,20)",RGOVYLWUIBMPGK-UHFFFAOYSA-N,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,CCCCCCCCC(=O)NCc1cc(OC)c(O)c(-c2cc(CNC(=O)CCCCCCCC)cc(OC)c2O)c1,"['497-19-8', '13746-66-2']","['68-12-2', '7732-18-5']",[],37.0,The Taming of Capsaicin. Reversal of the Vanilloid Activity of N-Acylvanillamines by Aromatic Iodination
"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,Cc1ccc(O)c(-c2cc(C)ccc2O)c1,['7782-44-7'],['96-47-9'],"['917-23-7', '2101394-82-3']",15.0,Blue-LED Synthesis of Pummerer's Ketones by Peroxidase-Lignin-Catalyzed Oxidative Coupling of Substituted Phenols
"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,Cc1ccc(O)c(-c2cc(C)ccc2O)c1,['7782-44-7'],['96-47-9'],"['917-23-7', '8068-05-1']",10.0,Blue-LED Synthesis of Pummerer's Ketones by Peroxidase-Lignin-Catalyzed Oxidative Coupling of Substituted Phenols
"InChI=1S/C15H16O2/c1-10-8-14(15(16)9-11(10)2)12-4-6-13(17-3)7-5-12/h4-9,16H,1-3H3",ZISZSMMIJCNSEA-UHFFFAOYSA-N,COc1ccc(-c2cc(C)c(C)cc2O)cc1,COc1ccc(-c2cc(C)c(C)c(-c3c(C)c(C)cc(-c4ccc(OC)cc4)c3O)c2O)cc1,['7782-44-7'],['920-66-1'],"['1625-91-8', '1442433-71-7']",36.0,"Oxidative photocatalytic homo- and cross-coupling of phenols: Nonenzymatic, catalytic method for coupling tyrosine"
"InChI=1S/C14H20O3/c1-14(2,3)11-9-10(5-7-12(11)15)6-8-13(16)17-4/h5,7,9,15H,6,8H2,1-4H3",TVUZOWCUYWPFPN-UHFFFAOYSA-N,COC(=O)CCc1ccc(O)c(C(C)(C)C)c1,COC(=O)CCc1cc(-c2cc(CCC(=O)OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['937-14-4', '7705-08-0']",['75-09-2'],[],36.0,"Synthesis, complexation behavior and application of a new diphosphite ligand in rhodium-catalyzed hydroformylation"
"InChI=1S/C8H10O/c1-2-7-3-5-8(9)6-4-7/h3-6,9H,2H2,1H3",HXDOZKJGKXYMEW-UHFFFAOYSA-N,CCc1ccc(O)cc1,CCc1ccc(O)c(-c2cc(CC)ccc2O)c1,['7782-44-7'],"['96-47-9', '7732-18-5']",['9003-99-0'],16.0,First Evidence of Pheomelanin-UVA-Driven Synthesis of Pummerer's Ketones by Peroxidase-Mediated Oxidative Coupling of Substituted Phenols
"InChI=1S/C12H18O/c1-5-8(2)11-6-9(3)10(4)7-12(11)13/h6-8,13H,5H2,1-4H3",XJQFVGHQJAQEOB-UHFFFAOYSA-N,CCC(C)c1cc(C)c(C)cc1O,CCC(C)c1cc(C)c(C)c(-c2c(C)c(C)cc(C(C)CC)c2O)c1O,[],['75-09-2'],"['110-18-9', '51198-11-9']",35.0,"Production of hexaalkyl-2,2'-biphenols and octaalkyl-2,2'-biphenols by catalytic oxidative coupling of substituted phenols"
"InChI=1S/C12H15NO7S/c1-7(14)13-9(12(16)17)5-8-3-4-10(15)11(6-8)20-21(2,18)19/h3-4,6,9,15H,5H2,1-2H3,(H,13,14)(H,16,17)",RUNZXXKZEUMENP-UHFFFAOYSA-N,CC(=O)NC(Cc1ccc(O)c(OS(C)(=O)=O)c1)C(=O)O,CC(=O)NC(Cc1cc(OS(C)(=O)=O)c(O)c(-c2cc(CC(NC(C)=O)C(=O)O)cc(OS(C)(=O)=O)c2O)c1)C(=O)O,"['7722-84-1', '7631-90-5']","['75-05-8', '7732-18-5']",['9003-99-0'],35.0,Enzymic oxidative coupling of monohalogenated tyrosine derivatives
"InChI=1S/C10H12O2/c1-8(11)2-3-9-4-6-10(12)7-5-9/h4-7,12H,2-3H2,1H3",NJGBTKGETPDVIK-UHFFFAOYSA-N,CC(=O)CCc1ccc(O)cc1,CC(=O)CCc1ccc(O)c(-c2cc(CCC(C)=O)ccc2O)c1,[],['920-66-1'],['13463-67-7'],34.0,"Visible-light Induced Oxidative Coupling of Phenols and Alkenylphenols with a Recyclable, Solid Photocatalyst"
"InChI=1S/C8H10O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,9-10H,5H2,1H3",ZENOXNGFMSCLLL-UHFFFAOYSA-N,COc1cc(CO)ccc1O,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2O)c1O,[],"['123-91-1', '7732-18-5']",['80498-15-3'],34.0,On the factors affecting product distribution in laccase-catalyzed oxidation of a lignin model compound vanillyl alcohol: experimental and computational evaluation
"InChI=1S/C20H22O4/c1-5-6-13-9-15-12(2)19(24-20(15)18(10-13)23-4)14-7-8-16(21)17(11-14)22-3/h5-12,19,21H,1-4H3",ITDOFWOJEDZPCF-UHFFFAOYSA-N,CC=Cc1cc(OC)c2c(c1)C(C)C(c1ccc(O)c(OC)c1)O2,CC=Cc1cc(OC)c2c(c1)C(C)C(c1cc(OC)c(O)c(-c3cc(C4Oc5c(OC)cc(C=CC)cc5C4C)cc(OC)c3O)c1)O2,"['7720-78-7', '7727-21-1']","['67-64-1', '7732-18-5']",[],34.0,Radical synthesis of tetrameric lignin model compound
"InChI=1S/C20H22O4/c1-5-6-13-9-15-12(2)19(24-20(15)18(10-13)23-4)14-7-8-16(21)17(11-14)22-3/h5-12,19,21H,1-4H3",ITDOFWOJEDZPCF-UHFFFAOYSA-N,CC=Cc1cc(OC)c2c(c1)C(C)C(c1ccc(O)c(OC)c1)O2,CC=Cc1cc(OC)c2c(c1)C(C)C(c1cc(OC)c(O)c(-c3cc(C4Oc5c(OC)cc(C=CC)cc5C4C)cc(OC)c3O)c1)O2,"['7720-78-7', '7727-21-1', '7732-18-5']","['67-64-1', '7732-18-5']",[],34.0,Preparation of lignin model compound tetramer
"InChI=1S/C14H14O2/c1-10-3-8-14(15)13(9-10)11-4-6-12(16-2)7-5-11/h3-9,15H,1-2H3",PUSPHKZGANMBFQ-UHFFFAOYSA-N,COc1ccc(-c2cc(C)ccc2O)cc1,COc1ccc(-c2cc(C)cc(-c3cc(C)cc(-c4ccc(OC)cc4)c3O)c2O)cc1,['7782-44-7'],['920-66-1'],"['1625-91-8', '1442433-71-7']",33.0,"Oxidative photocatalytic homo- and cross-coupling of phenols: Nonenzymatic, catalytic method for coupling tyrosine"
"InChI=1S/C8H10O2/c1-6-5-7(10-2)3-4-8(6)9/h3-5,9H,1-2H3",PKDVWOVKDPEBQF-UHFFFAOYSA-N,COc1ccc(O)c(C)c1,COc1cc(C)c(O)c(-c2cc(OC)cc(C)c2O)c1,"['1310-58-3', '7782-44-7']",['7732-18-5'],"['110-86-1', '7758-89-6']",32.0,Total Synthesis of Pyrolaside B: Phenol Trimerization through Sequenced Oxidative C-C and C-O Coupling
"InChI=1S/C11H13NO/c1-11(2,3)9-4-5-10(13)8(6-9)7-12/h4-6,13H,1-3H3",RGRPVGNAQOHYFX-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C#N)c1,CC(C)(C)c1cc(C#N)c(O)c(-c2cc(C(C)(C)C)cc(C#N)c2O)c1,['7087-68-5'],['920-66-1'],[],32.0,Dehydrogenative Anodic C-C Coupling of Phenols Bearing Electron-Withdrawing Groups
"InChI=1S/C11H16O2/c1-11(2,3)9-7-8(13-4)5-6-10(9)12/h5-7,12H,1-4H3",MRBKEAMVRSLQPH-UHFFFAOYSA-N,COc1ccc(O)c(C(C)(C)C)c1,COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['584-08-7', '1314-23-4', '7782-44-7']",['108-88-3'],[],4.0,"One-pot synthesis of dibenzofuran-1,4-diones"
"InChI=1S/C10H12O4/c1-6-4-7(11)9(10(12)14-3)8(5-6)13-2/h4-5,11H,1-3H3",QZTSAQUIAVLTBW-UHFFFAOYSA-N,COC(=O)c1c(O)cc(C)cc1OC,COC(=O)c1c(OC)cc(C)c(-c2c(C)cc(OC)c(C(=O)OC)c2O)c1O,"['7631-86-9', '7705-08-0']","['60-29-7', '64-17-5', '75-09-2']",[],32.0,Design and Synthesis of Structure-Simplified Derivatives of Gonytolide for the Promotion of Innate Immune Responses
"InChI=1S/C7H5Br3O2/c1-12-7-3(8)2-4(11)5(9)6(7)10/h2,11H,1H3",KNCRRNIJAODWBH-UHFFFAOYSA-N,COc1c(Br)cc(O)c(Br)c1Br,COc1c(Br)c(Br)c(O)c(-c2c(O)c(Br)c(Br)c(OC)c2Br)c1Br,"['64-19-7', '631-61-8', '7791-03-9', '7440-66-6']","['67-56-1', '67-66-3', '7732-18-5', '64-19-7']",[],32.0,Anodic oxidation of some bromophenols: syntheses of highly brominated diphenyl ethers and related compounds
"InChI=1S/C14H11NO2S/c1-17-12-8-9(6-7-11(12)16)14-15-10-4-2-3-5-13(10)18-14/h2-8,16H,1H3",KRVBOHJNAFQFPW-UHFFFAOYSA-N,COc1cc(-c2nc3ccccc3s2)ccc1O,COc1cc(-c2nc3ccccc3s2)cc(-c2cc(-c3nc4ccccc4s3)cc(OC)c2O)c1O,['3240-34-4'],['75-05-8'],[],32.0,Antitumor benzothiazoles. 13. (Diacetoxy)iodobenzene (DAIB) oxidation of 2-(4-hydroxy-3-methoxyphenyl)benzothiazole and related compounds in the presence of dienophiles
"InChI=1S/C14H20O/c1-10-9-14(15)11(2)8-13(10)12-6-4-3-5-7-12/h8-9,12,15H,3-7H2,1-2H3",CSRYWUMVSWOHET-UHFFFAOYSA-N,Cc1cc(C2CCCCC2)c(C)cc1O,Cc1cc(C2CCCCC2)c(C)c(-c2c(C)c(C3CCCCC3)cc(C)c2O)c1O,[],['75-09-2'],"['110-18-9', '51198-11-9']",31.0,"Production of hexaalkyl-2,2'-biphenols and octaalkyl-2,2'-biphenols by catalytic oxidative coupling of substituted phenols"
"InChI=1S/C8H10O2/c1-6-3-4-7(9)8(5-6)10-2/h3-5,9H,1-2H3",PETRWTHZSKVLRE-UHFFFAOYSA-N,COc1cc(C)ccc1O,COc1cc(C)cc(-c2cc(C)cc(OC)c2O)c1O,['7727-21-1'],['76-05-1'],[],17.0,Solvent-controlled selective synthesis of biphenols and quinones via oxidative coupling of phenols
"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,Cc1ccc(O)cc1,Cc1ccc(O)c(-c2cc(C)ccc2O)c1,[],['920-66-1'],['13463-67-7'],30.0,"Visible-light Induced Oxidative Coupling of Phenols and Alkenylphenols with a Recyclable, Solid Photocatalyst"
"InChI=1S/C10H13ClO/c1-10(2,3)7-4-5-9(12)8(11)6-7/h4-6,12H,1-3H3",PRLINSMUYJWPBL-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(Cl)c1,CC(C)(C)c1cc(Cl)c(O)c(-c2cc(C(C)(C)C)cc(Cl)c2O)c1,['7087-68-5'],['920-66-1'],[],30.0,Dehydrogenative Anodic C-C Coupling of Phenols Bearing Electron-Withdrawing Groups
"InChI=1S/C11H16O2/c1-11(2,3)9-7-8(13-4)5-6-10(9)12/h5-7,12H,1-4H3",MRBKEAMVRSLQPH-UHFFFAOYSA-N,COc1ccc(O)c(C(C)(C)C)c1,COc1cc(-c2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['1310-73-2', '7782-44-7', '7647-01-0']",['7732-18-5'],[],30.0,Structures of autoxidation products of 2-tert-butyl-4-methoxyphenol in aqueous alkaline solution
"InChI=1S/C11H12ClNO4/c1-6(14)13-9(11(16)17)5-7-2-3-10(15)8(12)4-7/h2-4,9,15H,5H2,1H3,(H,13,14)(H,16,17)",APDUUXFQFXCZKF-UHFFFAOYSA-N,CC(=O)NC(Cc1ccc(O)c(Cl)c1)C(=O)O,CC(=O)NC(Cc1cc(Cl)c(O)c(-c2cc(CC(NC(C)=O)C(=O)O)cc(Cl)c2O)c1)C(=O)O,"['7722-84-1', '7631-90-5']",['7732-18-5'],['9003-99-0'],30.0,Enzymic oxidative coupling of monohalogenated tyrosine derivatives
"InChI=1S/C7H7ClO/c1-5-4-6(8)2-3-7(5)9/h2-4,9H,1H3",RHPUJHQBPORFGV-UHFFFAOYSA-N,Cc1cc(Cl)ccc1O,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2O)c1O,[],['76-05-1'],['7588-22-9'],29.0,Highly Selective Electrosynthesis of Biphenols on Graphite Electrodes in Fluorinated Media
"InChI=1S/C17H26O4/c1-3-4-5-6-14(18)12-15(19)9-7-13-8-10-16(20)17(11-13)21-2/h8,10-11,14,18,20H,3-7,9,12H2,1-2H3",NLDDIKRKFXEWBK-UHFFFAOYSA-N,CCCCCC(O)CC(=O)CCc1ccc(O)c(OC)c1,CCCCCC(O)CC(=O)CCc1cc(OC)c(O)c(-c2cc(CCC(=O)CC(O)CCCCC)cc(OC)c2O)c1,"['20492-50-6', '60-00-4']","['75-09-2', '7732-18-5']",[],29.0,"Synthesis, docking, cytotoxicity, and LTA4H inhibitory activity of new gingerol derivatives as potential colorectal cancer therapy"
"InChI=1S/C9H10O/c1-2-3-8-4-6-9(10)7-5-8/h2,4-7,10H,1,3H2",RGIBXDHONMXTLI-UHFFFAOYSA-N,C=CCc1ccc(O)cc1,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,['7722-84-1'],"['67-56-1', '7732-18-5']",[],28.0,Cytotoxic neolignans: an SAR study
"InChI=1S/C9H10O/c1-2-3-8-4-6-9(10)7-5-8/h2,4-7,10H,1,3H2",RGIBXDHONMXTLI-UHFFFAOYSA-N,C=CCc1ccc(O)cc1,C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1,"['7722-84-1', '7631-90-5', '12408-02-5']","['67-56-1', '7732-18-5']",['9003-99-0'],27.0,Peroxidase-catalyzed synthesis of neolignan and its anti-inflammatory activity
"InChI=1S/C6H5ClO/c7-5-1-3-6(8)4-2-5/h1-4,8H",WXNZTHHGJRFXKQ-UHFFFAOYSA-N,Oc1ccc(Cl)cc1,Oc1ccc(Cl)cc1-c1cc(Cl)ccc1O,['7782-44-7'],"['96-47-9', '7732-18-5']",['9003-99-0'],27.0,First Evidence of Pheomelanin-UVA-Driven Synthesis of Pummerer's Ketones by Peroxidase-Mediated Oxidative Coupling of Substituted Phenols
"InChI=1S/C14H22O/c1-13(2,3)10-7-8-12(15)11(9-10)14(4,5)6/h7-9,15H,1-6H3",ICKWICRCANNIBI-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,"['7782-44-7', '7681-38-1']","['75-09-2', '7732-18-5']","['121-44-8', '64443-05-6']",25.0,Controlling the Catalytic Aerobic Oxidation of Phenols
"InChI=1S/C8H10O3/c1-11-8-4-6(5-9)2-3-7(8)10/h2-4,9-10H,5H2,1H3",ZENOXNGFMSCLLL-UHFFFAOYSA-N,COc1cc(CO)ccc1O,COc1cc(CO)cc(-c2cc(CO)cc(OC)c2O)c1O,[],"['123-91-1', '7732-18-5']",['80498-15-3'],25.0,On the factors affecting product distribution in laccase-catalyzed oxidation of a lignin model compound vanillyl alcohol: experimental and computational evaluation
"InChI=1S/C10H10O3/c1-13-10(12)6-5-8-3-2-4-9(11)7-8/h2-7,11H,1H3",PKALKWFZXXGNJD-UHFFFAOYSA-N,COC(=O)C=Cc1cccc(O)c1,COC(=O)C=Cc1ccc(-c2ccc(C=CC(=O)OC)cc2O)c(O)c1,[],['110-54-3'],['11104-88-4'],20.0,Synthetic experiments in lignans. Part XVI. Oxidative dimerization of m-hydroxycinnamic acid with phosphomolybdic acid on silica gel support
"InChI=1S/C7H7ClO/c1-5-4-6(8)2-3-7(5)9/h2-4,9H,1H3",RHPUJHQBPORFGV-UHFFFAOYSA-N,Cc1cc(Cl)ccc1O,Cc1cc(Cl)cc(-c2cc(Cl)cc(C)c2O)c1O,['7588-22-9'],['920-66-1'],[],24.0,Ortho-selective phenol-coupling reaction by anodic treatment on boron-doped diamond electrode using fluorinated alcohols
